epsilon [MeV/fm^3],p [MeV/fm^3],n [1/fm^3],mu [MeV]
2250.8155270775205,1400.726912837155,1.4673179641802911,2488.5829379900406
2251.574134632272,1401.4606480182101,1.4676227660648902,2489.0829379900406
2252.3328997676076,1402.194535602051,1.4679275729164423,2489.5829379900406
2253.0918224610236,1402.9285755897145,1.468232381631977,2490.0829379900406
2253.850902729537,1403.6627679822382,1.468537193318986,2490.5829379900406
2254.6101405734707,1404.3971127806594,1.4688420063957628,2491.0829379900406
2255.3695359871576,1405.131609986015,1.4691468208161886,2491.5829379900406
2256.129088981609,1405.8662595993428,1.469451642131497,2492.0829379900406
2256.8887995494447,1406.6010616216777,1.4697564630647109,2492.5829379900406
2257.648667684669,1407.3360160540578,1.4700612810505875,2493.0829379900406
2258.4086934073985,1408.0711228975188,1.4703661034654276,2493.5829379900406
2259.168876710102,1408.8063821530968,1.4706709280539625,2494.0829379900406
2259.929217585384,1409.541793821827,1.4709757519139863,2494.5829379900406
2260.689716043882,1410.2773579047462,1.471280583293006,2495.0829379900406
2261.4503720854964,1411.0130744028893,1.4715854210513017,2495.5829379900406
2262.211185704442,1411.7489433172914,1.471890246538948,2496.0829379900406
2262.9721569146727,1412.4849646489874,1.4721950875083305,2496.5829379900406
2263.7332857111546,1413.221138399013,1.4724999268908296,2497.0829379900406
2264.4945720845794,1413.957464568402,1.4728047624845473,2497.5829379900406
2265.2560160499734,1414.693943158189,1.4731096016692287,2498.0829379900406
2266.01761760648,1415.4305741694088,1.4734144495195496,2498.5829379900406
2266.7793767461926,1416.1673576030948,1.4737192959800995,2499.0829379900406
2267.5412934792084,1416.9042934602817,1.4740241387488502,2499.5829379900406
2268.3033678062234,1417.641381742002,1.4743289900252585,2500.0829379900406
2269.0655997258004,1418.37862244929,1.474633850409102,2500.5829379900406
2269.827989239069,1419.116015583179,1.4749387038519297,2501.0829379900406
2270.5905363457605,1419.8535611447019,1.4752435520928382,2501.5829379900406
2271.3532410438606,1420.591259134891,1.4755484177329006,2502.0829379900406
2272.1161033402163,1421.3291095547797,1.4758532747584288,2502.5829379900406
2272.8791232389167,1422.0671124054002,1.4761581328387148,2503.0829379900406
2273.642300737186,1422.8052676877846,1.4764629981615685,2503.5829379900406
2274.405635825157,1423.5435754029654,1.4767678730161364,2504.0829379900406
2275.169128521978,1424.2820355519739,1.4770727385151536,2504.5829379900406
2275.9327788267583,1425.0206481358423,1.477377607002778,2505.0829379900406
2276.696586729618,1425.7594131556016,1.4776824818933727,2505.5829379900406
2277.460552230037,1426.498330612283,1.4779873533312387,2506.0829379900406
2278.224675340642,1427.2374005069182,1.4782922341305642,2506.5829379900406
2278.9889560608503,1427.9766228405379,1.4785971104837015,2507.0829379900406
2279.7533943846256,1428.7159976141725,1.4789019934653438,2507.5829379900406
2280.5179903244666,1429.4555248288525,1.4792068766663702,2508.0829379900406
2281.282743868557,1430.195204485608,1.4795117571747651,2508.5829379900406
2282.0476550163744,1430.9350365854693,1.4798166489117168,2509.0829379900406
2282.812723779945,1431.6750211294666,1.4801215427770023,2509.5829379900406
2283.577950159679,1432.4151581186293,1.4804264304022643,2510.0829379900406
2284.343334159522,1433.1554475539865,1.480731321574147,2510.5829379900406
2285.10887576184,1433.8958894365678,1.4810362155797383,2511.0829379900406
2285.8745749815257,1434.6364837674028,1.4813411187909222,2511.5829379900406
2286.64043182253,1435.3772305475195,1.4816460103500861,2512.0829379900406
2287.406446288185,1436.1181297779472,1.48195091381453,2512.5829379900406
2288.1726183640903,1436.859181459714,1.4822558221338924,2513.0829379900406
2288.93894806068,1437.6003855938488,1.482560727790383,2513.5829379900406
2289.7054353821177,1438.3417421813788,1.4828656301423633,2514.0829379900406
2290.472080321719,1439.0832512233324,1.4831705445836623,2514.5829379900406
2291.2388828852368,1439.8249127207378,1.4834754565510584,2515.0829379900406
2292.0058430750223,1440.5667266746213,1.4837803705382058,2515.5829379900406
2292.772960887484,1441.3086930860113,1.4840852903498445,2516.0829379900406
2293.5402363320914,1442.050811955934,1.4843902006925882,2516.5829379900406
2294.30766940395,1442.7930832854172,1.484695126083694,2517.0829379900406
2295.0752600987003,1443.5355070754872,1.4850000448574956,2517.5829379900406
2295.8430084285596,1444.2780833271704,1.4853049723884666,2518.0829379900406
2296.6109143869007,1445.0208120414936,1.4856098934532462,2518.5829379900406
2297.378977981404,1445.7636932194823,1.485914820476273,2519.0829379900406
2298.1471992060715,1446.5067268621624,1.4862197557515835,2519.5829379900406
2298.915578055481,1447.2499129705602,1.4865246923448583,2520.0829379900406
2299.6841145513818,1447.9932515457012,1.4868296271559107,2520.5829379900406
2300.452808683662,1448.7367425886105,1.4871345578132484,2521.0829379900406
2301.22166045278,1449.480386100313,1.4874394967226354,2521.5829379900406
2301.990669853278,1450.224182081834,1.487744437707446,2522.0829379900406
2302.759836897206,1450.9681305341978,1.4880493784664361,2522.5829379900406
2303.529161585064,1451.7122314584299,1.488354328305329,2523.0829379900406
2304.2986439043198,1452.4564848555538,1.4886592765881534,2523.5829379900406
2305.068283874318,1453.2008907265936,1.4889642172457644,2524.0829379900406
2305.8380814902143,1453.9454490725739,1.4892691748651588,2524.5829379900406
2306.6080367447335,1454.6901598945183,1.4895741209523592,2525.0829379900406
2307.378149650091,1455.4350231934495,1.4898790777999333,2525.5829379900406
2308.148420195492,1456.1800389703922,1.49018403384783,2526.0829379900406
2308.9188483924627,1456.925207226369,1.4904889944884105,2526.5829379900406
2309.68943424138,1457.6705279624025,1.4907939605327234,2527.0829379900406
2310.460177734372,1458.4160011795161,1.491098924966973,2527.5829379900406
2311.231078878331,1459.161626878732,1.4914038847784417,2528.0829379900406
2312.0021376743966,1459.9074050610725,1.4917088552541853,2528.5829379900406
2312.773354130019,1460.6533357275603,1.4920138240753709,2529.0829379900406
2313.5447282399273,1461.3994188792171,1.492318797164634,2529.5829379900406
2314.3162599932875,1462.1456545170645,1.492623768271894,2530.0829379900406
2315.0879494107294,1462.892042642125,1.4929287387323988,2530.5829379900406
2315.859796489754,1463.6385832554188,1.4932337207896527,2531.0829379900406
2316.6318012198326,1464.385276357968,1.493538703485945,2531.5829379900406
2317.4039636203192,1465.1321219507931,1.4938436806244408,2532.0829379900406
2318.1762836702155,1465.8791200349156,1.4941486658546757,2532.5829379900406
2318.9487613795573,1466.6262706113553,1.4944536521683762,2533.0829379900406
2319.7213967562734,1467.3735736811332,1.4947586402284823,2533.5829379900406
2320.494189804565,1468.1210292452697,1.495063626039048,2534.0829379900406
2321.2671405022793,1468.868637304784,1.4953686249755667,2534.5829379900406
2322.040248877221,1469.616397860697,1.4956736153605348,2535.0829379900406
2322.8135149135674,1470.364310914028,1.4959786066464216,2535.5829379900406
2323.5869386210115,1471.1123764657964,1.496283603405412,2536.0829379900406
2324.360519994156,1471.8605945170211,1.4965886037543388,2536.5829379900406
2325.134259046251,1472.6089650687218,1.496893610021492,2537.0829379900406
2325.908155763481,1473.357488121917,1.4971986112810267,2537.5829379900406
2326.6822101507983,1474.1061636776258,1.497503616057678,2538.0829379900406
2327.456422206441,1474.8549917368664,1.4978086297756759,2538.5829379900406
2328.2307919463797,1475.603972300657,1.49811363796764,2539.0829379900406
2329.005319351978,1476.3531053700162,1.498418645394471,2539.5829379900406
2329.780004446062,1477.1023909459614,1.498723661584347,2540.0829379900406
2330.5548472032,1477.8518290295106,1.499028675922285,2540.5829379900406
2331.3298476494683,1478.601419621681,1.4993336996135793,2541.0829379900406
2332.1050057663124,1479.3511627234907,1.4996387225903896,2541.5829379900406
2332.8803215711678,1480.1010583359562,1.4999437414854364,2542.0829379900406
2333.6557950619313,1480.8511064600948,1.5002487681136585,2542.5829379900406
2334.4314262238418,1481.601307096923,1.5005537967790983,2543.0829379900406
2335.2072150796644,1482.3516602474574,1.5008588202221527,2543.5829379900406
2335.9831616107394,1483.1021659127146,1.501163854221741,2544.0829379900406
2336.7592658326457,1483.8528240937103,1.5014688860936425,2544.5829379900406
2337.5355277418043,1484.603634791461,1.5017739160837693,2545.0829379900406
2338.311947333484,1485.3545980069825,1.502078956746614,2545.5829379900406
2339.088524622332,1486.10571374129,1.5023839887995225,2546.0829379900406
2339.8652595901,1486.856981995399,1.502689035411584,2546.5829379900406
2340.6421522564115,1487.608402770325,1.5029940760944633,2547.0829379900406
2341.4192026126225,1488.3599760670832,1.503299124084704,2547.5829379900406
2342.1964106719734,1489.111701886688,1.503604172260864,2548.0829379900406
2342.973776408974,1489.8635802301537,1.5039092120441606,2548.5829379900406
2343.7512998526768,1490.6156110984962,1.5042142720087235,2549.0829379900406
2344.5289809858773,1491.3677944927276,1.5045193208349885,2549.5829379900406
2345.306819827338,1492.120130413864,1.5048243713177794,2550.0829379900406
2346.084816355326,1492.872618862918,1.5051294348213669,2550.5829379900406
2346.862970583231,1493.6252598409037,1.5054344938942767,2551.0829379900406
2347.6412825151037,1494.3780533488352,1.5057395473459034,2551.5829379900406
2348.4197521507353,1495.1309993877248,1.50604461700704,2552.0829379900406
2349.1983794834737,1495.8840979585857,1.506349678517607,2552.5829379900406
2349.977164524537,1496.6373490624314,1.5066547441963485,2553.0829379900406
2350.756107276964,1497.3907527002743,1.5069598164462557,2553.5829379900406
2351.5352077197836,1498.144308873127,1.5072648847071317,2554.0829379900406
2352.3144658825718,1498.898017582002,1.5075699599603642,2554.5829379900406
2353.0938817463552,1499.6518788279109,1.5078750330712434,2555.0829379900406
2353.8734553189606,1500.4058926118664,1.5081801163403359,2555.5829379900406
2354.6531866037017,1501.1600589348795,1.508485187837726,2556.0829379900406
2355.433075591185,1501.9143777979625,1.5087902684993242,2556.5829379900406
2356.2131223023816,1502.6688492021262,1.509095353846305,2557.0829379900406
2356.9933267148976,1503.423473148382,1.5094004360048032,2557.5829379900406
2357.7736888509567,1504.178249637741,1.5097055286648144,2558.0829379900406
2358.5542086958667,1504.9331786712141,1.5100106183121713,2558.5829379900406
2359.334886261678,1505.6882602498117,1.5103157063177413,2559.0829379900406
2360.115721541707,1506.4434943745446,1.5106207967639824,2559.5829379900406
2360.896714550023,1507.1988810464222,1.510925891581577,2560.0829379900406
2361.677865261411,1507.9544202664551,1.5112309938712132,2560.5829379900406
2362.459173699961,1508.7101120356538,1.5115360946979004,2561.0829379900406
2363.2406398636754,1509.4659563550267,1.5118411948613764,2561.5829379900406
2364.022263744378,1510.2219532255835,1.5121462973561854,2562.0829379900406
2364.8040453505087,1510.9781026483347,1.5124514020457722,2562.5829379900406
2365.5859846839667,1511.7344046242883,1.5127565064031252,2563.0829379900406
2366.36808173663,1512.4908591544531,1.513061618165171,2563.5829379900406
2367.1503365292197,1513.2474662398386,1.5133667311145222,2564.0829379900406
2367.9327490393507,1514.0042258814528,1.513671846501892,2564.5829379900406
2368.7153192767364,1514.7611380803041,1.5139769567386423,2565.0829379900406
2369.4980472467223,1515.518202837401,1.5142820789926477,2565.5829379900406
2370.280932945994,1516.275420153751,1.5145871937442064,2566.0829379900406
2371.0639763761583,1517.0327900303619,1.514892315060125,2566.5829379900406
2371.8471775408534,1517.7903124682412,1.515197442355311,2567.0829379900406
2372.630536434726,1518.5479874683965,1.5155025688964519,2567.5829379900406
2373.414053070635,1519.3058150318352,1.5158076911035312,2568.0829379900406
2374.1977274458313,1520.063795159564,1.5161128223794123,2568.5829379900406
2374.9815595523164,1520.8219278525899,1.5164179616707085,2569.0829379900406
2375.7655493965053,1521.5802131119194,1.5167230946429766,2569.5829379900406
2376.5496969807214,1522.3386509385587,1.5170282264598378,2570.0829379900406
2377.3340022948073,1523.0972413335148,1.5173333615357567,2570.5829379900406
2378.1184653624164,1523.855984297793,1.5176385026226127,2571.0829379900406
2378.903086169086,1524.6148798323989,1.5179436469666157,2571.5829379900406
2379.6878647228245,1525.3739279383394,1.5182487868389674,2572.0829379900406
2380.4728010186077,1526.1331286166196,1.5185539354186937,2572.5829379900406
2381.257895051844,1526.892481868244,1.5188590855617075,2573.0829379900406
2382.0431468439037,1527.6519876942184,1.5191642271799688,2573.5829379900406
2382.828556378379,1528.4116460955474,1.5194693867090296,2574.0829379900406
2383.61412366043,1529.1714570732365,1.5197745406576078,2574.5829379900406
2384.399848692686,1529.9314206282888,1.520079696514263,2575.0829379900406
2385.1857314749345,1530.6915367617098,1.520384855121777,2575.5829379900406
2385.9717720085205,1531.4518054745035,1.520690008804711,2576.0829379900406
2386.7579702944286,1532.212226767674,1.5209951739910055,2576.5829379900406
2387.5443263313914,1532.9728006422251,1.5213003402529635,2577.0829379900406
2388.330840125895,1533.7335270991598,1.521605506771936,2577.5829379900406
2389.1175116797017,1534.4944061394817,1.5219106708486492,2578.0829379900406
2389.9043409853634,1535.2554377641945,1.5222158384850506,2578.5829379900406
2390.691328050272,1536.016621974301,1.5225210141255743,2579.0829379900406
2391.478472866648,1536.7779587708046,1.5228261838598331,2579.5829379900406
2392.26577544933,1537.5394481547069,1.5231313656963301,2580.0829379900406
2393.0532357964144,1538.3010901270104,1.5234365392155842,2580.5829379900406
2393.8408539011507,1539.062884688719,1.523741714937163,2581.0829379900406
2394.6286297728875,1539.8248318408328,1.5240469015984255,2581.5829379900406
2395.416563404565,1540.5869315843552,1.5243520873940024,2582.0829379900406
2396.2046548055846,1541.3491839202866,1.5246572746329359,2582.5829379900406
2396.992903971192,1542.1115888496302,1.5249624619371782,2583.0829379900406
2397.78131089534,1542.8741463733854,1.5252676524340432,2583.5829379900406
2398.5698756025486,1543.6368564925556,1.5255728374443822,2584.0829379900406
2399.358598065256,1544.3997192081401,1.525878034093186,2584.5829379900406
2400.1474783116255,1545.16273452114,1.5261832292564943,2585.0829379900406
2400.936516312914,1545.9259024325565,1.5264884239693124,2585.5829379900406
2401.7257121034804,1546.6892229433893,1.5267936270987994,2586.0829379900406
2402.515065657521,1547.4526960546386,1.5270988300990678,2586.5829379900406
2403.3045769871833,1548.2163217673055,1.5274040313173343,2587.0829379900406
2404.0942460883484,1548.980100082389,1.5277092334699771,2587.5829379900406
2404.88407297126,1549.7440310008892,1.5280144467092076,2588.0829379900406
2405.6740576334323,1550.508114523805,1.5283196514419857,2588.5829379900406
2406.4642000709,1551.2723506521365,1.5286248691981987,2589.0829379900406
2407.2545002882584,1552.0367393868814,1.528930077257117,2589.5829379900406
2408.044958288057,1552.8012807290406,1.5292352958274031,2590.0829379900406
2408.8355740634875,1553.5659746796114,1.5295405150629622,2590.5829379900406
2409.626347629971,1554.3308212395928,1.5298457382960426,2591.0829379900406
2410.4172789704753,1555.095820409983,1.5301509546451717,2591.5829379900406
2411.2083681070967,1555.8609721917805,1.5304561785750646,2592.0829379900406
2411.9996150196416,1556.6262765859829,1.5307614077497624,2592.5829379900406
2412.791019719092,1557.3917335935885,1.5310666382863907,2593.0829379900406
2413.5825822104057,1558.1573432155947,1.5313718651322399,2593.5829379900406
2414.374302495355,1558.9231054529987,1.53167709425185,2594.0829379900406
2415.1661805624162,1559.6890203067983,1.5319823301851785,2594.5829379900406
2415.95821641836,1560.4550877779898,1.5322875673665073,2595.0829379900406
2416.750410068099,1561.2213078675709,1.5325928030561493,2595.5829379900406
2417.5427615168865,1561.9876805765375,1.5328980414793507,2596.0829379900406
2418.3352707574786,1562.754205905887,1.5332032897421495,2596.5829379900406
2419.127937790737,1563.5208838566145,1.533508528737169,2597.0829379900406
2419.9207626174816,1564.2877144297172,1.5338137764515491,2597.5829379900406
2420.713745247511,1565.0546976261912,1.5341190193128265,2598.0829379900406
2421.506885672869,1565.8218334470316,1.534424267643727,2598.5829379900406
2422.3001838934038,1566.5891218932343,1.534729521754291,2599.0829379900406
2423.093639917232,1567.3565629657942,1.5350347770195822,2599.5829379900406
2423.8872537434613,1568.1241566657072,1.5353400377847286,2600.0829379900406
2424.681025372763,1568.891902993968,1.5356452948844674,2600.5829379900406
2425.4749547985034,1569.6598019515714,1.535950548229273,2601.0829379900406
2426.2690420374706,1570.4278535395124,1.536255811393198,2601.5829379900406
2427.06328707881,1571.1960577587852,1.5365610800610998,2602.0829379900406
2427.857689927583,1571.9644146103838,1.5368663407006233,2602.5829379900406
2428.652250583101,1572.7329240953031,1.5371716081036317,2603.0829379900406
2429.4469690406377,1573.501586214536,1.53747688075026,2603.5829379900406
2430.241845310734,1574.2704009690774,1.5377821470044641,2604.0829379900406
2431.036879397649,1575.0393683599195,1.5380874250232828,2604.5829379900406
2431.832071293104,1575.808488388057,1.5383927028602629,2605.0829379900406
2432.6274209942703,1576.5777610544824,1.5386979732970092,2605.5829379900406
2433.4229285147912,1577.3471863601885,1.5390032600415702,2606.0829379900406
2434.2185938521943,1578.1167643061685,1.5393085350404447,2606.5829379900406
2435.0144169977843,1578.8864948934151,1.5396138220908375,2607.0829379900406
2435.810397963329,1579.6563781229206,1.5399191095648257,2607.5829379900406
2436.606536742017,1580.4264139956772,1.5402243955743866,2608.0829379900406
2437.4028333515794,1581.1966025126771,1.5405296820235852,2608.5829379900406
2438.1992877669227,1581.9669436749123,1.5408349722321657,2609.0829379900406
2438.995900011531,1582.737437483374,1.5411402696236889,2609.5829379900406
2439.792670080798,1583.508083939054,1.5414455691535758,2610.0829379900406
2440.5895979649754,1584.278883042944,1.5417508660879797,2610.5829379900406
2441.3866836787597,1585.0498347960347,1.5420561573284064,2611.0829379900406
2442.1839272162606,1585.8209391993178,1.5423614653590363,2611.5829379900406
2442.9813285695573,1586.5921962537832,1.5426667633729592,2612.0829379900406
2443.7788877662565,1587.3636059604219,1.542972071907488,2612.5829379900406
2444.5766047781594,1588.1351683202238,1.5432773803581405,2613.0829379900406
2445.3744796221317,1588.9068833341807,1.5435826908897854,2613.5829379900406
2446.17251229781,1589.678751003281,1.5438879947855955,2614.0829379900406
2446.9707028053544,1590.4507713285152,1.5441933123060068,2614.5829379900406
2447.7690511405212,1591.2229443108731,1.5444986314140818,2615.0829379900406
2448.567557311009,1591.9952699513442,1.5448039489463272,2615.5829379900406
2449.366221318208,1592.7677482509175,1.545109267910019,2616.0829379900406
2450.165043150588,1593.5403792105826,1.5454145898751435,2616.5829379900406
2450.9640228358676,1594.313162831328,1.5457199109471038,2617.0829379900406
2451.7631603394325,1595.086099114143,1.5460252302113406,2617.5829379900406
2452.562455697943,1595.859188060016,1.5463305605798006,2618.0829379900406
2453.3619088802034,1596.6324296699354,1.5466358906002438,2618.5829379900406
2454.161519912097,1597.405823944889,1.5469412237887346,2619.0829379900406
2454.9612887865865,1598.1793708858659,1.547246556527799,2619.5829379900406
2455.7612155009397,1598.9530704938534,1.5475518910499615,2620.0829379900406
2456.5613000589833,1599.7269227698384,1.5478572234769468,2620.5829379900406
2457.361542453252,1600.5009277148092,1.5481625680778512,2621.0829379900406
2458.1619427008964,1601.275085329754,1.548467904137529,2621.5829379900406
2458.9625007940836,1602.0493956156579,1.5487732529174338,2622.0829379900406
2459.7632167325155,1602.8238585735098,1.5490785921320687,2622.5829379900406
2460.5640905216637,1603.5984742042947,1.5493839369371187,2623.0829379900406
2461.3651221568675,1604.373242509001,1.5496892859612834,2623.5829379900406
2462.1663116479585,1605.148163488614,1.5499946414479353,2624.0829379900406
2462.9676589824935,1605.9232371441203,1.5502999934776487,2624.5829379900406
2463.7691641754423,1606.6984634765058,1.550605350777369,2625.0829379900406
2464.570827222419,1607.4738424867564,1.5509107070447783,2625.5829379900406
2465.3726481221483,1608.249374175858,1.5512160587739356,2626.0829379900406
2466.174626877438,1609.0250585447961,1.5515214235404327,2626.5829379900406
2466.976763485498,1609.8008955945552,1.5518267835688684,2627.0829379900406
2467.779057953006,1610.5768853261216,1.552132147149618,2627.5829379900406
2468.5815102760266,1611.3530277404798,1.5524375152454624,2628.0829379900406
2469.384120462554,1612.1293228386144,1.5527428884319099,2628.5829379900406
2470.1868885142003,1612.9057706215099,1.553048252515693,2629.0829379900406
2470.989814424643,1613.6823710901517,1.5533536294432593,2629.5829379900406
2471.792898186679,1614.4591242455226,1.5536590027776032,2630.0829379900406
2472.5961398274508,1615.236030088608,1.5539643843842366,2630.5829379900406
2473.3995393258033,1616.0130886203906,1.554269759098845,2631.0829379900406
2474.203096694283,1616.7902998418554,1.5545751350888957,2631.5829379900406
2475.0068119240304,1617.5676637539846,1.5548805206956542,2632.0829379900406
2475.810685015802,1618.3451803577623,1.5551859065106322,2632.5829379900406
2476.614715984547,1619.1228496541717,1.5554912886501335,2633.0829379900406
2477.4189048253616,1619.9006716441954,1.5557966794149343,2633.5829379900406
2478.2232515281503,1620.6786463288163,1.556102073958195,2634.0829379900406
2479.0277561110306,1621.456773709017,1.5564074640048204,2634.5829379900406
2479.8324185633146,1622.2350537857806,1.5567128589008787,2635.0829379900406
2480.6372388904583,1623.013486560088,1.5570182484244655,2635.5829379900406
2481.4422170899934,1623.7920720329225,1.5573236483582908,2636.0829379900406
2482.247353171253,1624.5708102052658,1.55762904661458,2636.5829379900406
2483.05264712394,1625.3497010780993,1.557934454139995,2637.0829379900406
2483.8580989558554,1626.1287446524043,1.558239860678933,2637.5829379900406
2484.6637086565793,1626.9079409291626,1.5585452588364297,2638.0829379900406
2485.469476254174,1627.6872899093555,1.5588506677650096,2638.5829379900406
2486.275401724285,1628.4667915939635,1.5591560839530445,2639.0829379900406
2487.0814850708944,1629.246445983968,1.5594614942519218,2639.5829379900406
2487.88772631076,1630.0262530803489,1.5597668999964942,2640.0829379900406
2488.6941254307603,1630.8062128840875,1.5600723163128816,2640.5829379900406
2489.5006824293587,1631.5863253961634,1.5603777351895105,2641.0829379900406
2490.3073973189908,1632.366590617557,1.5606831619740438,2641.5829379900406
2491.1142701016033,1633.1470085492483,1.560988582871839,2642.0829379900406
2491.921300761314,1633.9275791922169,1.5612940053179742,2642.5829379900406
2492.7284893213837,1634.7083025474421,1.5615994245707858,2643.0829379900406
2493.53583575914,1635.4891786159042,1.5619048583205952,2643.5829379900406
2494.3433400992785,1636.270207398581,1.5622102892203427,2644.0829379900406
2495.1510023220803,1637.0513888964529,1.5625157158074667,2644.5829379900406
2495.9588224376084,1637.8327231104981,1.5628211542461776,2645.0829379900406
2496.766800453176,1638.614210041695,1.5631265862221666,2645.5829379900406
2497.5749363631007,1639.3958496910227,1.5634320265644321,2646.0829379900406
2498.3832301688312,1640.1776420594592,1.5637374618321893,2646.5829379900406
2499.1916818672353,1640.9595871479828,1.5640429048656503,2647.0829379900406
2500.0002914683396,1641.7416849575711,1.5643483468760078,2647.5829379900406
2500.809058968075,1642.523935489202,1.5646537944977597,2648.0829379900406
2501.6179843633654,1643.3063387438533,1.564959241506662,2648.5829379900406
2502.427067667893,1644.0888947225026,1.5652646892785191,2649.0829379900406
2503.236308872266,1644.8716034261265,1.5655701338984078,2649.5829379900406
2504.0457079764833,1645.6544648557028,1.5658755940888338,2650.0829379900406
2504.8552649818835,1646.4374790122079,1.5661810473970783,2650.5829379900406
2505.664979899414,1647.2206458966184,1.5664865063810791,2651.0829379900406
2506.474852724112,1648.0039655099108,1.5667919569020692,2651.5829379900406
2507.2848834436195,1648.7874378530623,1.5670974266886306,2652.0829379900406
2508.095072082534,1649.5710629270484,1.567402885042425,2652.5829379900406
2508.9054186326425,1650.3548407328449,1.5677083468514652,2653.0829379900406
2509.7159230795264,1651.1387712714277,1.5680138202058627,2653.5829379900406
2510.5265854500512,1651.9228545437732,1.5683192833587765,2654.0829379900406
2511.337405723886,1652.7070905508558,1.5686247506242055,2654.5829379900406
2512.1483839152233,1653.4914792936515,1.5689302288791473,2655.0829379900406
2512.9595200241347,1654.2760207731358,1.569235696352169,2655.5829379900406
2513.7708140458235,1655.0607149902821,1.5695411811974072,2656.0829379900406
2514.5822659800315,1655.8455619460665,1.5698466540957898,2656.5829379900406
2515.3938758420254,1656.630561641463,1.5701521406431596,2657.0829379900406
2516.2056436075186,1657.4157140774464,1.5704576156588586,2657.5829379900406
2517.0175693051447,1658.2010192549906,1.5707631070097898,2658.0829379900406
2517.8296529170266,1658.986477175069,1.571068590213278,2658.5829379900406
2518.6418944510237,1659.7720878386567,1.5713740782478611,2659.0829379900406
2519.454293904684,1660.5578512467268,1.5716795685403944,2659.5829379900406
2520.2668512800083,1661.3437674002535,1.571985055815902,2660.0829379900406
2521.079566585886,1662.1298363002088,1.5722905531868867,2660.5829379900406
2521.8924398111317,1662.916057947567,1.5725960485010195,2661.0829379900406
2522.7054709755726,1663.7024323433006,1.5729015466418819,2661.5829379900406
2523.5186600538254,1664.488959488382,1.5732070473026534,2662.0829379900406
2524.3320070669847,1665.275639383785,1.573512544685633,2662.5829379900406
2525.145512005408,1666.0624720304809,1.573818052887804,2663.0829379900406
2525.9591748754815,1666.8494574294423,1.5741235512917695,2663.5829379900406
2526.772995669938,1667.6365955816418,1.5744290661272546,2664.0829379900406
2527.5869744040465,1668.4238864880508,1.574734571259185,2664.5829379900406
2528.4011110736874,1669.211330149641,1.5750400799383937,2665.0829379900406
2529.215405677588,1669.9989265673844,1.575345598602598,2665.5829379900406
2530.0298582106343,1670.7866757422526,1.575651115777253,2666.0829379900406
2530.8444686836683,1671.574577675216,1.57595662478722,2666.5829379900406
2531.6592370937697,1672.362632367246,1.5762621463099307,2667.0829379900406
2532.474163442958,1673.1508398193132,1.576567668786311,2667.5829379900406
2533.2892477347004,1673.9392000323892,1.5768731932002595,2668.0829379900406
2534.104489960929,1674.727713007444,1.5771787137900515,2668.5829379900406
2534.9198901357577,1675.5163787454476,1.5774842474422504,2669.0829379900406
2535.735448245737,1676.3051972473704,1.5777897690121745,2669.5829379900406
2536.5511643032532,1677.0941685141825,1.5780953091563092,2670.0829379900406
2537.3670383005915,1677.8832925468537,1.5784008388646966,2670.5829379900406
2538.183070245262,1678.6725693463532,1.5787063755426356,2671.0829379900406
2538.999260131829,1679.4619989136509,1.5790119037420998,2671.5829379900406
2539.8156079739183,1680.2515812497163,1.5793174423425815,2672.0829379900406
2540.632113766256,1681.0413163555181,1.579622982570841,2672.5829379900406
2541.4487774963936,1681.8312042320254,1.5799285326285872,2673.0829379900406
2542.2655991880397,1682.621244880207,1.5802340753013024,2673.5829379900406
2543.082578826282,1683.4114383010315,1.5805396178064464,2674.0829379900406
2543.8997164138987,1684.201784495467,1.5808451686908744,2674.5829379900406
2544.7170119628695,1684.9922834644826,1.5811507182851323,2675.0829379900406
2545.5344654604237,1685.7829352090453,1.5814562702804071,2675.5829379900406
2546.3520769171555,1686.5737397301236,1.581761824350405,2676.0829379900406
2547.169846319012,1687.3646970286845,1.582067383195923,2676.5829379900406
2547.9877736900808,1688.1558071056966,1.5823729390850176,2677.0829379900406
2548.8058590127466,1688.947069962127,1.5826785001661616,2677.5829379900406
2549.6241022984723,1689.7384855989421,1.5829840598275695,2678.0829379900406
2550.4425035459167,1690.5300540171097,1.583289624990602,2678.5829379900406
2551.2610627599943,1691.3217752175965,1.5835951908414154,2679.0829379900406
2552.0797799266566,1692.1136492013688,1.5839007515155388,2679.5829379900406
2552.8986550567315,1692.9056759693935,1.5842063249813194,2680.0829379900406
2553.7176881543924,1693.697855522637,1.584511896827079,2680.5829379900406
2554.5368792194886,1694.4901878620649,1.5848174746902715,2681.0829379900406
2555.356228249965,1695.2826729886433,1.5851230504676823,2681.5829379900406
2556.175735246076,1696.075310903339,1.5854286221227085,2682.0829379900406
2556.99540021082,1696.868101607116,1.5857341988509905,2682.5829379900406
2557.8152231413646,1697.661045100941,1.5860397863475193,2683.0829379900406
2558.6352040493234,1698.4541413857787,1.5863453656591142,2683.5829379900406
2559.4553429213993,1699.247390462594,1.586650949092202,2684.0829379900406
2560.2756397715475,1700.0407923323528,1.5869565407718946,2684.5829379900406
2561.0960945925553,1700.8343469960191,1.587262127818112,2685.0829379900406
2561.916707393425,1701.628054454557,1.5875677202200889,2685.5829379900406
2562.7374781671165,1702.421914708932,1.5878733071290512,2686.0829379900406
2563.558406909457,1703.2159277601077,1.588178902945562,2686.5829379900406
